gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,0.7605633802816901,1,1,0.5700000000000001,0.48407569813062545,1,0,0,1,1,0,1,1,0,1,0,1,0,0
0,0,1,0,0.9859154929577465,1,1,0.9000000000000001,0.8852988691437803,1,1,0,0,1,1,1,1,1,0,1,1,0,0
0,0,0,0,0.9295774647887325,1,0,0.020000000000000018,0.16293561043157168,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.28169014084507044,1,0,0.5700000000000001,0.17909069928456037,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.09859154929577466,1,1,0.36000000000000004,0.048465266558966075,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.7042253521126761,1,0,0.6200000000000001,0.48742210939303027,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,0,0.8450704225352113,1,0,0.06,0.16143549503807986,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,1,1,0.11267605633802817,0,1,0.10999999999999999,0.02654050311562428,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0.8873239436619719,1,1,0.010000000000000009,0.14493422570967,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0.26760563380281693,0,1,0.21000000000000002,0.09312254788829911,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,0,1,1,0.295774647887324,1,1,0.6000000000000001,0.18982229402261713,1,0,0,0,0,1,1,1,1,1,0,0,0,1
0,0,0,1,0.0,1,0,0.51,0.005885068082160166,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0.18309859154929578,1,1,0.010000000000000009,0.029309946918993766,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0.9577464788732395,0,0,0.38000000000000006,0.45395799676898224,0,0,0,1,1,0,0,1,1,0,1,1,0,0
0,1,1,0,0.5211267605633804,1,1,0.8400000000000001,0.4605354258019848,1,1,0,0,1,1,0,1,1,0,0,0,1,0
0,1,0,0,0.7464788732394366,0,1,0.37000000000000005,0.340180013847219,0,0,0,0,1,1,0,1,1,1,0,0,1,0
0,0,1,1,0.4084507042253521,1,1,0.76,0.3254096468959151,1,1,0,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.014084507042253521,1,1,0.010000000000000009,0.001500115393491807,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.1267605633802817,1,0,0.31,0.05273482575582737,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0.14084507042253522,1,1,0.55,0.10477729056081238,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,0.5492957746478874,1,1,0.6000000000000001,0.35864297253634897,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0.25352112676056343,0,1,0.07,0.05192707131317794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0.323943661971831,1,0,0.36000000000000004,0.15231940918532197,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0.02816901408450704,1,1,0.46,0.01834756519732287,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0.16901408450704225,1,1,0.78,0.14147242095545812,1,1,0,1,1,0,0,1,0,0,0,0,1,0
0,0,1,1,0.943661971830986,1,1,0.8300000000000001,0.7791368566812832,1,1,0,0,1,0,0,1,1,1,0,1,0,0
1,0,0,0,1.0,1,0,0.9700000000000002,0.9678052157858297,1,1,0,1,1,1,1,1,1,0,1,1,0,0
0,0,0,0,0.8028169014084507,1,1,0.010000000000000009,0.11735518116778215,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0.22535211267605634,1,0,0.6200000000000001,0.1594738056773598,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0.676056338028169,1,0,0.8300000000000001,0.5829679206092776,1,1,0,1,0,0,0,1,1,0,0,1,0,0
0,0,1,1,0.08450704225352114,1,0,0.3,0.03715670436187399,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0.15492957746478872,1,0,0.010000000000000009,0.02411723978767598,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.971830985915493,1,0,0.9700000000000002,0.9357258250634665,1,1,0,1,1,1,1,1,1,1,0,1,0,0
0,0,1,0,0.49295774647887325,0,0,0.17000000000000004,0.14989614585737365,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,0,0,0,0.23943661971830985,1,1,0.6699999999999999,0.1771290099238403,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0.1267605633802817,0,1,0.10999999999999999,0.03242557119778444,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,1,0,0.02816901408450704,1,0,0.020000000000000018,0.006231248557581353,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0.8450704225352113,1,1,0.8700000000000001,0.7227094391876298,1,1,0,0,1,1,0,1,1,0,0,0,1,0
1,0,1,1,0.5492957746478874,1,0,0.020000000000000018,0.08758366028156013,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0.7887323943661972,1,0,0.51,0.4598430648511424,0,0,0,1,0,1,1,1,0,0,1,0,0,0
1,0,0,0,0.056338028169014086,0,1,0.32,0.024348026771290103,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,1,0,0.5492957746478874,1,1,0.8800000000000001,0.4800369259173783,1,1,0,0,1,1,0,1,1,1,0,0,0,0
0,0,1,1,0.0,1,1,0.51,0.005885068082160166,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0.11267605633802817,1,1,0.6699999999999999,0.08539118393722595,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0.7464788732394366,1,1,0.8200000000000001,0.6093930302330949,0,1,0,1,1,0,0,1,1,1,0,1,0,0
0,0,0,0,0.09859154929577466,1,1,0.76,0.08712208631433188,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,0,0,0.0,1,0,0.36000000000000004,0.004154165705054235,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,1,0,1.0,1,1,0.98,0.9530348488345257,1,1,0,1,1,1,1,1,1,0,1,1,0,0
1,0,1,1,0.9295774647887325,1,0,0.56,0.5596584352642511,1,0,0,1,1,0,1,1,0,0,1,1,0,0
0,0,0,1,0.676056338028169,1,1,0.9100000000000001,0.6083544888068313,1,1,0,1,1,1,0,1,1,1,0,1,0,0
1,1,1,0,1.0,1,0,0.6000000000000001,0.6443572582506346,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1,0,1,1,0.8591549295774649,1,1,0.9200000000000002,0.7872144011077775,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1,0,1,0,0.16901408450704225,1,0,0.76,0.13812600969305333,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1,0,0,0,0.08450704225352114,1,0,0.44,0.04615739672282483,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0,0,0,0,0.7746478873239437,1,0,0.06,0.1518578352180937,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0.18309859154929578,1,1,0.77,0.14481883221786293,1,1,0,0,0,0,0,1,1,0,0,0,1,0
0,0,1,1,0.8169014084507042,1,0,0.010000000000000009,0.13501038541426263,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0.8591549295774649,1,0,0.51,0.486845141933995,1,0,0,1,1,1,1,0,0,0,1,0,0,0
0,0,0,0,0.0,1,1,0.27,0.0031156242787906763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0.04225352112676056,1,0,0.51,0.028040618509116086,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.1267605633802817,1,1,0.8,0.12070159243018695,0,1,0,1,0,1,0,1,1,1,0,0,1,0
0,0,0,0,0.0,1,1,0.37000000000000005,0.004269559196861297,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0.0,1,1,0.6699999999999999,0.007731363951073159,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0.7746478873239437,0,1,0.36000000000000004,0.3393722594045696,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,0,0,0,0.18309859154929578,1,1,0.020000000000000018,0.03242557119778444,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.16901408450704225,0,0,0.22000000000000003,0.06600507731363951,0,0,0,1,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0.5352112676056339,1,0,0.5700000000000001,0.3460650819293792,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.0,1,1,0.6300000000000001,0.007269789983844912,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.4084507042253521,1,1,0.77,0.32702515578121394,1,1,0,1,1,1,1,0,0,0,0,1,0,0
1,0,1,0,0.9859154929577465,1,1,0.07,0.2057465958919917,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,0,0.647887323943662,1,1,0.9100000000000001,0.589199169166859,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1,1,0,0,0.3098591549295775,1,1,0.5700000000000001,0.1875144241864759,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1.0,1,1,0.07,0.20447726748211403,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0.0,1,0,0.32,0.003692591737825987,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.02816901408450704,1,1,0.010000000000000009,0.004731133164089546,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.6901408450704226,1,1,0.010000000000000009,0.11712439418416802,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0.0,1,1,0.8200000000000001,0.009462266328179092,1,1,0,0,0,1,0,1,1,0,0,0,1,0
1,0,1,1,0.02816901408450704,0,0,0.22000000000000003,0.008539118393722595,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,0.0,1,0,0.26,0.003000230786983614,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0.04225352112676056,1,1,0.020000000000000018,0.0068082160166166635,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.8591549295774649,1,1,0.07,0.17828294484191093,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,0,1.0,1,0,0.07,0.20528502192476344,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0.15492957746478872,1,1,0.6699999999999999,0.11089314562658667,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1,0,1,1,0.14084507042253522,1,0,0.020000000000000018,0.024809600738518352,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0.0,1,0,0.6100000000000001,0.007039003000230788,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0.943661971830986,1,1,0.8200000000000001,0.7772905608123701,0,1,0,0,1,0,1,1,1,1,0,0,1,0
1,1,0,0,0.014084507042253521,1,1,0.51,0.013039464574198016,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0.09859154929577466,1,1,0.51,0.06277405954304179,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0.6901408450704226,1,0,0.81,0.5816985921993999,1,1,0,0,0,0,1,1,1,1,0,0,1,0
0,0,0,0,0.08450704225352114,1,1,0.010000000000000009,0.01488576044311101,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.08450704225352114,1,0,0.78,0.07165935841218556,1,1,0,0,0,0,0,1,1,0,0,0,1,0
0,0,1,1,0.5211267605633804,1,0,0.6000000000000001,0.3281790906992846,1,0,0,0,1,1,0,1,1,1,0,1,0,0
1,0,1,1,0.7464788732394366,1,1,0.6799999999999999,0.5199630740826218,1,0,0,0,1,1,1,1,1,0,0,0,1,0
0,1,1,0,0.6056338028169015,1,1,0.010000000000000009,0.09566120470805448,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,1,0.7605633802816901,1,0,0.020000000000000018,0.13374105700438496,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0.0,1,0,0.010000000000000009,0.00011539349180706218,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0.3802816901408451,1,0,0.020000000000000018,0.059658435264251096,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0.014084507042253521,1,1,0.52,0.013962612508654512,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.6901408450704226,1,0,0.5700000000000001,0.4623817216708978,0,0,0,1,0,0,1,1,1,1,0,0,1,0
0,1,0,0,0.8873239436619719,1,1,0.8500000000000001,0.7535195015001154,1,1,0,1,1,0,0,1,1,0,0,0,0,0
1,0,0,1,0.2112676056338028,1,1,0.6100000000000001,0.14378029079159937,1,1,0,0,0,0,1,0,0,1,0,1,0,0
1,1,0,0,0.04225352112676056,1,1,0.6000000000000001,0.03161781675513501,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0.04225352112676056,1,0,0.020000000000000018,0.007039003000230788,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,1,0,0.9014084507042254,1,1,0.8200000000000001,0.7680590814678052,1,1,0,1,0,0,0,1,1,1,0,0,1,0
1,0,0,0,0.07042253521126761,1,1,0.31,0.02873297945995846,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0.014084507042253521,1,0,0.020000000000000018,0.002307869836141242,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,0.8309859154929577,1,1,0.56,0.5121163166397414,0,0,0,1,1,1,1,0,1,1,0,1,0,0
1,0,1,1,0.3943661971830986,1,0,0.08000000000000002,0.07777521347795985,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0.04225352112676056,1,1,0.27,0.020886222017078238,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.056338028169014086,0,1,0.12,0.017193630279252248,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0.0,1,0,0.33,0.0038079852296330485,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0.26760563380281693,1,1,0.6599999999999999,0.19928456035079622,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,1,1.0,1,0,0.56,0.62450957765982,1,0,0,1,1,0,1,1,0,0,1,0,0,1
1,0,1,0,0.6901408450704226,1,0,0.5700000000000001,0.44518809139164556,1,0,0,0,0,1,0,1,1,1,0,0,0,0
1,0,1,0,0.14084507042253522,1,1,0.81,0.11977844449573045,1,1,0,0,0,1,0,1,1,0,0,0,1,0
0,0,1,1,0.26760563380281693,1,0,0.020000000000000018,0.04408031387029772,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,1,1,0.47887323943661975,1,0,0.020000000000000018,0.08550657742903302,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,0.02816901408450704,1,1,0.6200000000000001,0.025732748672974842,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0,0.014084507042253521,1,0,0.42,0.010731594738056774,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.0,1,1,0.52,0.006000461573967228,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.0,1,1,0.9200000000000002,0.9073390260789291,1,1,0,1,0,1,1,1,1,0,1,1,0,0
1,0,0,0,0.4225352112676057,1,1,0.71,0.3217170551580891,1,1,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0.1267605633802817,1,1,0.020000000000000018,0.01950150011539349,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0.971830985915493,1,1,0.5800000000000001,0.6082390953150242,1,0,0,1,0,0,1,1,1,0,1,1,0,0
0,0,0,0,0.14084507042253522,1,1,0.020000000000000018,0.0252711747057466,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0.056338028169014086,1,1,0.6200000000000001,0.043849526886683594,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0.0,1,1,0.26,0.003000230786983614,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.295774647887324,1,1,0.5800000000000001,0.2036695130394646,1,1,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,0,0.5774647887323944,1,1,0.77,0.4514193399492269,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,1,1,0.5633802816901409,1,0,0.010000000000000009,0.09000692360950843,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,0.6901408450704226,0,1,0.21000000000000002,0.23113316408954537,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0.4084507042253521,1,0,0.8800000000000001,0.36845141933994924,1,1,0,1,0,0,1,1,1,0,0,0,0,0
1,0,0,0,0.33802816901408456,0,0,0.43,0.1756288945303485,0,0,0,1,1,1,0,1,1,1,0,0,1,0
1,0,0,0,0.6901408450704226,0,0,0.21000000000000002,0.22086314331871684,0,0,0,0,1,1,1,0,0,0,1,1,0,0
1,0,0,0,0.04225352112676056,1,0,0.020000000000000018,0.007385183475651974,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0.02816901408450704,1,1,0.27,0.014193399492268636,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.295774647887324,1,1,0.77,0.24740364643434112,1,1,0,0,0,0,0,1,1,0,0,0,1,0
1,0,1,0,0.18309859154929578,1,1,0.6000000000000001,0.12739441495499654,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0.0,1,1,0.31,0.003577198246018925,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,0.1267605633802817,1,0,0.08000000000000002,0.023886452804061854,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0.08450704225352114,1,1,0.56,0.058042926378952225,1,0,0,0,0,0,1,1,1,0,0,0,1,0
1,0,0,0,0.8732394366197184,1,0,0.39999999999999997,0.4021463189476114,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0,1,1,0,0.25352112676056343,0,1,0.16000000000000003,0.06450496192014771,0,0,0,0,1,1,0,0,0,0,0,1,0,0
0,0,0,0,0.5915492957746479,1,1,0.42,0.2919455342718671,0,0,0,0,1,0,0,0,1,0,1,0,1,0
0,1,0,0,0.19718309859154928,1,1,0.6100000000000001,0.13131779367643667,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,1,0.8450704225352113,1,0,0.81,0.6867066697438264,1,1,0,0,1,0,0,1,1,1,0,0,1,0
0,0,0,0,0.11267605633802817,1,1,0.010000000000000009,0.016847449803831065,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0,1,0,0.9859154929577465,1,0,0.6699999999999999,0.7160166166628202,1,0,0,1,1,1,1,1,1,0,1,1,0,0
0,1,0,0,0.14084507042253522,1,1,0.6000000000000001,0.09877682898684516,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0.5774647887323944,1,0,0.55,0.3542580198476806,0,0,0,0,0,1,1,1,1,1,0,0,1,0
0,0,0,0,0.7042253521126761,1,0,0.6500000000000001,0.4766905146549735,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0.8028169014084507,1,1,0.8900000000000001,0.7285945072697899,1,1,0,1,1,1,0,1,1,1,0,0,1,0
0,0,1,0,0.8450704225352113,1,0,0.07,0.17539810754673438,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0.647887323943662,1,0,0.55,0.40433879529194555,0,0,0,0,1,1,0,1,1,0,1,0,1,0
1,0,0,0,0.0,1,0,0.72,0.00830833141010847,0,1,0,0,0,0,0,1,1,0,0,0,1,0
0,0,1,1,0.6901408450704226,1,1,0.8500000000000001,0.6021232402492499,0,1,0,0,1,1,1,1,1,1,0,0,0,0
1,0,1,0,0.8450704225352113,1,0,0.75,0.6741287791368566,0,1,0,1,1,0,1,0,1,1,0,0,0,0
1,0,1,1,0.15492957746478872,1,0,0.07,0.02954073390260789,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,1,0.8591549295774649,1,0,0.010000000000000009,0.14147242095545812,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0.056338028169014086,1,1,0.5,0.038426032771751675,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.9154929577464789,0,1,0.43,0.4817678282944842,0,0,0,1,0,1,1,1,1,0,1,0,0,0
1,1,0,0,0.5774647887323944,1,0,0.37000000000000005,0.2772905608123702,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0.323943661971831,1,1,0.33,0.14504961920147705,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.0,1,1,0.6200000000000001,0.00715439649203785,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0.056338028169014086,0,0,0.22000000000000003,0.02365566582044773,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0,1,1,0,1.0,1,1,0.79,0.8210246942072467,1,1,0,0,1,0,0,1,1,1,0,1,0,0
1,1,1,0,1.0,1,1,0.9100000000000001,0.9297253634894992,1,1,0,1,0,1,1,1,1,0,1,0,0,1
1,1,0,0,0.11267605633802817,1,0,0.5700000000000001,0.07142857142857144,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,1,0.15492957746478872,1,1,0.020000000000000018,0.024694207246711286,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0.8591549295774649,1,1,0.06,0.16097392107085162,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0.15492957746478872,1,0,0.020000000000000018,0.0286175859681514,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.4366197183098592,1,0,0.55,0.2651742441726287,0,0,0,1,1,1,1,0,1,0,1,0,0,1
0,0,1,1,0.6901408450704226,1,1,0.020000000000000018,0.10616201246249712,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,0.07042253521126761,1,0,0.27,0.030810062312485578,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.0,1,1,0.36000000000000004,0.004154165705054235,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,1,0.2112676056338028,1,1,0.6100000000000001,0.14412647126702055,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,0.9577464788732395,0,0,0.42,0.4658435264251097,0,0,0,1,0,1,1,1,1,0,1,0,0,0
0,0,0,0,0.9295774647887325,0,0,0.25,0.35529656127394416,0,0,0,1,0,0,1,1,0,0,1,0,1,0
0,0,0,0,0.3098591549295775,1,1,0.6300000000000001,0.2191322409416109,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0.16901408450704225,0,1,0.17000000000000004,0.04938841449342257,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,0.14084507042253522,1,0,0.010000000000000009,0.022617124394184167,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0.07042253521126761,1,0,0.26,0.029771520886222015,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0.4225352112676057,1,1,0.6100000000000001,0.2845603507962151,1,0,0,0,0,1,1,1,1,1,0,0,0,1
1,0,1,1,0.4507042253521127,1,1,0.39999999999999997,0.22351719363027928,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1,0,1,0,0.7746478873239437,1,1,0.8,0.6520886222017078,0,1,0,0,0,1,1,1,1,0,0,0,1,0
0,0,0,0,0.7746478873239437,1,1,0.8700000000000001,0.6665128086775906,1,1,0,1,0,0,1,1,1,0,0,0,0,1
1,1,1,0,1.0,1,1,0.9700000000000002,0.972190168474498,1,1,0,1,1,1,1,1,1,0,1,1,0,0
1,0,1,1,0.7887323943661972,1,0,0.35000000000000003,0.35021924763443346,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1,0,0,0,0.18309859154929578,1,1,0.6200000000000001,0.12624048003692592,0,1,0,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.4225352112676057,1,0,0.020000000000000018,0.0681975536579737,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.02816901408450704,1,1,0.25,0.012116316639741519,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0.7746478873239437,1,1,0.54,0.46918993768751444,0,0,0,1,0,0,1,1,1,0,1,1,0,0
0,0,1,0,0.9154929577464789,1,1,0.8800000000000001,0.8034848834525733,1,1,0,1,0,1,0,1,1,0,1,1,0,0
0,1,0,0,0.11267605633802817,1,1,0.6500000000000001,0.08908377567505193,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,0.8169014084507042,1,0,0.07,0.17493653357950614,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0.07042253521126761,1,0,0.07,0.017655204246480496,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.3098591549295775,1,1,0.75,0.2680590814678052,1,1,0,0,0,0,0,1,1,0,0,0,1,0
0,0,1,1,0.943661971830986,1,0,0.07,0.19247634433417957,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0.6338028169014085,0,0,0.12,0.15716593584121857,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,0.22535211267605634,1,1,0.51,0.13051003923378723,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0.8028169014084507,1,0,0.020000000000000018,0.13466420493884146,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0.323943661971831,1,1,0.8300000000000001,0.2738287560581583,1,1,0,0,0,1,0,1,1,0,0,0,1,0
0,0,1,1,0.09859154929577466,1,1,0.33,0.04581121624740365,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,0.35211267605633806,1,1,0.6000000000000001,0.22940226171243944,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,0.5774647887323944,1,0,0.04000000000000001,0.11493191783983385,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0.295774647887324,1,1,0.51,0.1698592199399954,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.02816901408450704,1,1,0.71,0.025617355181167784,0,1,0,0,0,0,0,1,1,0,0,0,1,0
0,0,0,0,0.22535211267605634,1,1,0.010000000000000009,0.038426032771751675,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,1.0,1,0,0.07,0.2133625663512578,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0.5633802816901409,1,1,0.6100000000000001,0.381029309946919,0,0,0,1,0,1,1,1,1,1,0,0,0,0
0,1,1,0,0.971830985915493,1,0,0.72,0.728709900761597,1,0,0,1,1,1,1,1,1,0,1,1,0,0
1,0,1,1,0.4225352112676057,1,1,0.8600000000000001,0.3721440110777752,1,1,0,0,0,1,1,1,1,0,0,0,1,0
1,1,1,0,0.647887323943662,1,0,0.81,0.5456958227555966,1,1,0,0,0,1,0,1,1,0,0,0,1,0
0,0,0,0,0.5070422535211268,1,1,0.73,0.38668359104546507,1,1,0,1,0,0,0,1,0,0,0,0,1,0
